total_keystrokes,avg_inter_key_time_ms,total_clicks,avg_inter_click_time_ms,scroll_events,avg_scroll_magnitude,active_application,application_category
3.367295829986474,5.6372627329373595,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
0.0,0.0,2.302585092994046,7.65045423837133,0.0,0.0,Finder,Otros
0.0,0.0,2.302585092994046,7.577394977740043,0.0,0.0,Finder,Otros
0.0,0.0,1.9459101490553132,7.8611349662482395,0.0,0.0,Cursor,IDE/Desarrollo
0.6931471805599453,0.0,2.0794415416798357,8.810357210503884,0.0,0.0,Google Chrome,Navegadores
0.6931471805599453,0.0,2.0794415416798357,8.32176369978063,0.6931471805599453,0.0,Google Chrome,Navegadores
0.0,0.0,2.3978952727983707,7.412182476407005,1.0986122886681096,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,9.11791509350611,3.7376696182833684,0.5403844260075351,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,7.952543588399171,0.0,0.0,iTerm2,Desarrollo/Terminal
3.6109179126442243,5.922310948419391,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
3.044522437723423,6.395723372393927,2.1972245773362196,8.081275061371244,0.0,0.0,iTerm2,Desarrollo/Terminal
3.4657359027997265,6.174147149828123,1.0986122886681096,6.545488539579139,0.0,0.0,iTerm2,Desarrollo/Terminal
3.044522437723423,6.228129602793509,1.791759469228055,8.110724579966977,0.0,0.0,iTerm2,Desarrollo/Terminal
3.6888794541139363,5.731116581875634,1.6094379124341003,7.81753821434299,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,2.3978952727983707,8.01313793026783,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
3.4657359027997265,7.0159342989224545,2.5649493574615367,6.7357800142423265,0.0,0.0,Cursor,IDE/Desarrollo
3.1354942159291497,5.455961935629551,1.0986122886681096,9.66257116251038,4.174387269895637,0.6223669984988981,Cursor,IDE/Desarrollo
3.784189633918261,6.17755676379813,1.0986122886681096,8.04391166238884,0.0,0.0,Cursor,IDE/Desarrollo
2.0794415416798357,4.78788055607325,1.0986122886681096,9.859719207897202,4.02535169073515,0.6330432564902398,Cursor,IDE/Desarrollo
2.302585092994046,5.0241874912698945,1.791759469228055,7.919179205302663,0.0,0.0,python,Otros
0.0,0.0,1.9459101490553132,8.39097291211267,3.8712010109078907,0.7145824612800102,‎WhatsApp,Comunicación
1.791759469228055,4.50678528406669,1.6094379124341003,10.785718183614636,2.1972245773362196,0.11926342082681773,Firefox,Navegadores
0.0,0.0,1.9459101490553132,8.36559946202543,0.0,0.0,Firefox,Navegadores
2.70805020110221,4.210892267270491,2.0794415416798357,7.801209907219563,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.9459101490553132,7.931503925434424,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.790481164082701,3.5553480614894135,0.3576744442718159,Firefox,Navegadores
2.1972245773362196,4.723871318582992,1.9459101490553132,8.796414068701733,0.0,0.0,‎WhatsApp,Comunicación
3.6635616461296463,4.96640471918284,1.0986122886681096,8.06390140483719,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.791759469228055,8.389896039751155,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,9.251459602317494,5.204006687076795,0.5653138090500605,Microsoft Teams,Comunicación
0.0,0.0,1.791759469228055,8.356715314807058,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,8.487240384898534,4.5217885770490405,0.18786173716957,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.597626121241424,3.091042453358316,0.23111172096338664,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,8.17941103055209,3.58351893845611,0.6259384308664953,Firefox,Navegadores
2.8903717578961645,4.526271268381675,1.3862943611198906,8.014287235241383,4.343805421853684,0.6797241602278046,Firefox,Navegadores
0.0,0.0,2.1972245773362196,8.506097191201148,0.0,0.0,Firefox,Navegadores
0.0,0.0,2.302585092994046,8.680176179888655,0.0,0.0,Google Chrome,Navegadores
2.639057329615259,5.115475674507194,1.9459101490553132,8.111271979308455,0.0,0.0,Firefox,Navegadores
3.044522437723423,4.619927426962999,1.0986122886681096,8.379557387206622,0.0,0.0,Firefox,Navegadores
2.0794415416798357,5.1672401029410935,1.791759469228055,9.456020587477026,0.0,0.0,Firefox,Navegadores
3.784189633918261,5.141449108559076,0.0,0.0,0.0,0.0,Firefox,Navegadores
0.0,0.0,2.1972245773362196,7.912237580033957,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.6151235718584,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.1972245773362196,8.002587097335562,3.9889840465642745,0.06140862812864352,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,9.783620659656675,0.0,0.0,Microsoft Teams,Comunicación
0.6931471805599453,0.0,1.791759469228055,8.890548245606169,0.0,0.0,Firefox,Navegadores
0.0,0.0,2.0794415416798357,7.999719965667639,3.9512437185814275,0.20430046351272987,Firefox,Navegadores
3.828641396489095,5.450709357931832,1.3862943611198906,6.565466827595025,0.0,0.0,Comet,Navegadores
3.784189633918261,4.684289390440691,0.6931471805599453,9.460615705029026,0.0,0.0,Comet,Navegadores
0.0,0.0,2.0794415416798357,8.767645766927236,1.0986122886681096,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.791759469228055,8.243502558456553,4.6913478822291435,0.20972053098206905,Google Chrome,Navegadores
3.4339872044851463,5.129622542668739,1.3862943611198906,8.490117942601188,0.0,0.0,Firefox,Navegadores
0.0,0.0,2.3978952727983707,7.385795279916317,3.912023005428146,0.3364722366212129,Firefox,Navegadores
0.0,0.0,1.9459101490553132,8.75569762463982,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.128064907720278,4.204692619390966,0.7014459833746404,Firefox,Navegadores
2.3978952727983707,4.6910114341995435,1.6094379124341003,8.374628357942598,4.04305126783455,0.5784842722398055,Firefox,Navegadores
2.833213344056216,5.16919528622166,1.791759469228055,7.634169587791551,4.941642422609304,0.27002713721306015,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.49750463761343,0.0,0.0,Firefox,Navegadores
1.6094379124341003,5.6675794259922405,1.791759469228055,8.188051884412857,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,7.792747963671408,3.9889840465642745,0.12516314295400602,Firefox,Navegadores
0.0,0.0,1.6094379124341003,8.54508134323476,4.382026634673881,0.24946085963158315,Firefox,Navegadores
0.0,0.0,1.6094379124341003,8.910759792207216,2.9444389791664403,0.7762620872704519,Firefox,Navegadores
1.3862943611198906,4.041529642914051,1.0986122886681096,8.799777793815059,5.736346465529465,0.2801538060309893,Firefox,Navegadores
0.0,0.0,1.6094379124341003,9.094198988071879,4.110873864173311,0.5896368041902804,Firefox,Navegadores
0.6931471805599453,0.0,1.791759469228055,7.702888789030952,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.392205766356271,4.6913478822291435,0.1795399138320778,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.256643679289171,0.0,0.0,Firefox,Navegadores
0.0,0.0,1.791759469228055,7.825165384124208,4.406719247264253,0.4143147233851469,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,8.137718390114332,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.302585092994046,7.419616366470485,3.6888794541139363,0.4446858212614456,Firefox,Navegadores
0.0,0.0,1.791759469228055,8.93707739842035,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.441085359034243,4.219507705176107,0.6592456288842639,Google Chrome,Navegadores
2.833213344056216,6.866172578531812,2.0794415416798357,6.84410880429724,0.0,0.0,Cursor,IDE/Desarrollo
4.04305126783455,5.1986811763726894,1.0986122886681096,7.140561330951499,0.0,0.0,Cursor,IDE/Desarrollo
3.6635616461296463,5.836174329365058,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.143134726391533,5.702815340465995,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.330733340286331,5.332799305322093,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.2626798770413155,5.151054025569145,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.653960350157523,4.956507577168994,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.31748811353631,5.250194479699566,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.07753744390572,4.713336760976379,0.6931471805599453,10.785718183614636,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,8.246224010619423,4.976733742420574,1.1776288289863341,‎WhatsApp,Comunicación
0.0,0.0,1.9459101490553132,8.135058793320233,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,2.1972245773362196,7.577768589813935,1.6094379124341003,0.0,Google Chrome,Navegadores
1.0986122886681096,5.062763795157146,2.0794415416798357,9.962271736687638,4.68213122712422,0.5168076954435382,Google Chrome,Navegadores
0.0,0.0,2.3978952727983707,7.275624664036274,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,8.037435478726218,3.9512437185814275,0.13394797250973886,Cursor,IDE/Desarrollo
3.6109179126442243,4.5689210533129705,1.6094379124341003,7.580504154865354,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
1.9459101490553132,7.0159342989224545,2.1972245773362196,8.026337936868249,3.6635616461296463,0.19337139298053962,Cursor,IDE/Desarrollo
4.02535169073515,5.578395602973086,1.0986122886681096,5.9516750055358205,0.0,0.0,Cursor,IDE/Desarrollo
4.174387269895637,5.391488897435831,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
2.1972245773362196,5.31697554836657,1.791759469228055,9.422946195953683,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,7.661458059368711,4.59511985013459,0.76080582903376,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.518791912779934,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.1972245773362196,8.20071010064325,1.0986122886681096,0.0,Finder,Otros
0.0,0.0,1.6094379124341003,8.54106790864576,3.5263605246161616,0.18786173716957,Google Chrome,Navegadores
2.833213344056216,5.108286166684029,1.3862943611198906,9.2393164802127,4.418840607796598,0.019802627296179712,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,8.59861709864052,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.3978952727983707,8.10935827753519,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.1972245773362196,7.45795352743919,1.0986122886681096,0.0,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,8.938570143127873,4.276666119016055,0.14554230529065812,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,9.180698012910531,4.394449154672439,0.49266165313831944,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.254456136076866,4.867534450455582,1.306529392651028,‎WhatsApp,Comunicación
0.0,0.0,1.791759469228055,8.355898610137414,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,8.535293062656253,3.970291913552122,0.5500463369192721,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,9.607606627829984,0.0,0.0,‎WhatsApp,Comunicación
1.0986122886681096,3.821076623725322,1.791759469228055,8.090191834157535,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,9.431677759825403,5.267858159063328,0.6997917232786139,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.15926031375339,0.0,0.0,Finder,Otros
0.0,0.0,1.9459101490553132,8.180561742121359,0.0,0.0,iTerm2,Desarrollo/Terminal
2.639057329615259,4.8417168463251015,1.791759469228055,8.314023004455793,0.0,0.0,Cursor,IDE/Desarrollo
2.833213344056216,5.081487177290419,1.6094379124341003,8.696670150620475,4.189654742026425,1.042629653917173,Cursor,IDE/Desarrollo
2.833213344056216,6.652682367873754,2.302585092994046,7.637700368278739,0.0,0.0,Cursor,IDE/Desarrollo
1.6094379124341003,3.8872520564362256,2.1972245773362196,8.07465115061452,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,10.785718183614636,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.3862943611198906,9.232987642246792,3.4011973816621555,0.20701416938432612,‎WhatsApp,Comunicación
0.0,0.0,1.9459101490553132,8.279669235948539,0.0,0.0,‎WhatsApp,Comunicación
4.007333185232471,4.911134122117884,1.0986122886681096,7.605594766762666,0.0,0.0,Cursor,IDE/Desarrollo
4.382026634673881,5.286059208041389,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.543294782270004,5.113953726119857,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.367295829986474,3.809399481529585,1.3862943611198906,8.944671118711621,0.0,0.0,Cursor,IDE/Desarrollo
1.791759469228055,6.2183145543534355,1.9459101490553132,8.313047204860217,0.0,0.0,Cursor,IDE/Desarrollo
2.639057329615259,6.539349896929493,1.3862943611198906,7.365498640690673,2.70805020110221,0.09227527610917083,Cursor,IDE/Desarrollo
2.8903717578961645,5.736045276907814,1.791759469228055,7.507730325820773,0.0,0.0,Cursor,IDE/Desarrollo
3.044522437723423,5.38820377334256,1.0986122886681096,7.705468159417513,4.382026634673881,0.34595098057575674,Cursor,IDE/Desarrollo
0.6931471805599453,0.0,1.6094379124341003,8.312928638369831,4.51085950651685,0.5951667721997416,Cursor,IDE/Desarrollo
1.791759469228055,0.0,1.0986122886681096,8.629617896827934,2.5649493574615367,0.13102826240640408,Cursor,IDE/Desarrollo
2.1972245773362196,6.222741598318914,1.0986122886681096,8.712436457721873,2.5649493574615367,0.02631730831737341,Cursor,IDE/Desarrollo
3.828641396489095,5.350672596881965,1.0986122886681096,6.879928342861007,0.0,0.0,Cursor,IDE/Desarrollo
3.8066624897703196,5.514959831519887,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,2.0794415416798357,9.812806906550477,0.0,0.0,Google Chrome,Navegadores
1.791759469228055,5.854995510496117,1.0986122886681096,9.21804064860237,4.23410650459726,0.8628899551470399,Cursor,IDE/Desarrollo
2.5649493574615367,7.0159342989224545,1.6094379124341003,8.02758422741087,3.1780538303479458,0.7030975114131134,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.9774978540475,4.04305126783455,0.2951540872904819,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.546849723509895,3.332204510175204,0.023065272930996094,Cursor,IDE/Desarrollo
3.2188758248682006,7.0159342989224545,2.1972245773362196,7.268620431721275,0.0,0.0,Cursor,IDE/Desarrollo
1.9459101490553132,0.0,1.791759469228055,8.04503043292764,0.0,0.0,Cursor,IDE/Desarrollo
2.639057329615259,6.083192561034512,1.9459101490553132,8.42766300853311,0.0,0.0,Cursor,IDE/Desarrollo
2.4849066497880004,4.454386055192293,2.0794415416798357,8.012126508626404,0.0,0.0,Cursor,IDE/Desarrollo
2.5649493574615367,6.241275994627099,1.791759469228055,7.092825831600118,0.0,0.0,Cursor,IDE/Desarrollo
2.3978952727983707,5.997603995400517,1.3862943611198906,8.764779047573684,4.499809670330265,0.02631730831737341,Cursor,IDE/Desarrollo
0.0,0.0,2.1972245773362196,8.337733934331316,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.463722088728264,0.0,0.0,Google Chrome,Navegadores
2.70805020110221,4.948854448555157,1.3862943611198906,8.323194117040495,5.056245805348308,0.9189538492936388,Google Chrome,Navegadores
1.0986122886681096,0.0,1.6094379124341003,8.711349441151285,4.564348191467836,0.6169858195943814,Cursor,IDE/Desarrollo
0.0,0.0,2.4849066497880004,8.28488611630166,3.5553480614894135,0.08311490671050659,Google Chrome,Navegadores
3.091042453358316,6.253399232139951,2.5649493574615367,7.893748674825394,2.4849066497880004,0.20157937339836923,Cursor,IDE/Desarrollo
3.091042453358316,6.057845120624861,2.3978952727983707,7.8824256046782795,0.0,0.0,Cursor,IDE/Desarrollo
2.5649493574615367,6.4525220286398515,1.9459101490553132,8.266644184411426,2.9444389791664403,0.23111172096338664,Cursor,IDE/Desarrollo
2.5649493574615367,6.581831214273488,1.791759469228055,7.319474124977887,0.0,0.0,Cursor,IDE/Desarrollo
3.8712010109078907,4.908479514325571,1.6094379124341003,7.829988320311921,0.0,0.0,Cursor,IDE/Desarrollo
3.7376696182833684,5.868505639707535,1.3862943611198906,8.762913036195615,0.0,0.0,Cursor,IDE/Desarrollo
2.772588722239781,6.223772642077595,1.0986122886681096,8.994773461954349,3.295836866004329,1.1495166185298773,Cursor,IDE/Desarrollo
2.0794415416798357,3.670715483486265,2.0794415416798357,9.076256445780716,0.0,0.0,Antigravity,IDE/Desarrollo
4.189654742026425,5.547648347615894,0.0,0.0,0.0,0.0,Antigravity,IDE/Desarrollo
3.367295829986474,3.951500095970346,1.3862943611198906,8.965213191709825,0.0,0.0,Antigravity,IDE/Desarrollo
0.0,0.0,2.0794415416798357,9.392500804679237,3.2188758248682006,0.6931471805599453,‎WhatsApp,Comunicación
3.295836866004329,5.145981705244338,1.6094379124341003,7.985316427953385,0.0,0.0,iTerm2,Desarrollo/Terminal
3.912023005428146,5.743729419765702,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
3.9512437185814275,5.795338140337469,1.6094379124341003,8.07986376540658,0.0,0.0,iTerm2,Desarrollo/Terminal
0.6931471805599453,0.0,1.3862943611198906,8.656056759359409,5.0106352940962555,0.36000273403140703,iTerm2,Desarrollo/Terminal
0.0,0.0,1.9459101490553132,8.277500115724123,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,9.594390246570743,4.48863636973214,0.09531017980432485,Antigravity,IDE/Desarrollo
0.0,0.0,2.1972245773362196,8.078941427146734,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.397183678998962,1.0986122886681096,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.088617069330972,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.156610622646488,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,8.179601661953772,0.0,0.0,Firefox,Navegadores
0.0,0.0,2.0794415416798357,8.474461040374724,0.0,0.0,Antigravity,IDE/Desarrollo
2.0794415416798357,3.8130126550950463,1.9459101490553132,8.654653937344046,0.0,0.0,Google Chrome,Navegadores
4.2626798770413155,5.1280429506647485,0.0,0.0,0.0,0.0,Antigravity,IDE/Desarrollo
4.442651256490317,5.15055181389569,0.0,0.0,0.0,0.0,Antigravity,IDE/Desarrollo
4.343805421853684,5.274912258101715,0.0,0.0,0.0,0.0,Antigravity,IDE/Desarrollo
3.58351893845611,5.056139642600717,0.6931471805599453,10.2082482022893,0.0,0.0,Antigravity,IDE/Desarrollo
0.0,0.0,2.0794415416798357,9.758014088764726,4.718498871295094,0.6223669984988981,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,7.662397290851676,2.70805020110221,0.22047332275833087,Finder,Otros
4.04305126783455,5.160031833743694,1.0986122886681096,10.706666396934265,0.0,0.0,Google Chrome,Navegadores
1.791759469228055,3.8172726688823353,2.0794415416798357,9.389164988261227,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.582384732344156,0.0,0.0,‎WhatsApp,Comunicación
2.4849066497880004,3.7584832500596432,1.6094379124341003,10.104976186122942,3.091042453358316,0.20701416938432612,‎WhatsApp,Comunicación
3.044522437723423,5.102768716172988,1.9459101490553132,9.471800638216786,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.791759469228055,9.465700678715818,0.0,0.0,Microsoft Teams,Comunicación
1.791759469228055,4.778142620055937,1.6094379124341003,10.760706393982291,4.2626798770413155,0.7839015438284094,Microsoft Teams,Comunicación
4.248495242049359,5.2435267355318675,0.0,0.0,0.0,0.0,Google Chrome,Navegadores
4.060443010546419,6.326262764292574,1.0986122886681096,9.158638924129901,0.0,0.0,Google Chrome,Navegadores
0.6931471805599453,0.0,1.0986122886681096,8.976286687679403,5.736346465529465,1.4512468590572414,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,8.145617301574365,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,10.512376925189404,0.0,0.0,Microsoft Teams,Comunicación
3.2188758248682006,4.7622594012308666,1.3862943611198906,8.543198762837024,0.0,0.0,iTerm2,Desarrollo/Terminal
3.295836866004329,5.86617528509019,1.9459101490553132,7.2924029784109505,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
3.1780538303479458,6.3152615532306005,1.6094379124341003,8.141718831082663,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
1.9459101490553132,5.82165439525109,1.9459101490553132,7.88347273901393,4.969813299576001,0.8415671856782186,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.044231870411403,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.009070577891023,5.0689042022202315,0.18509548367667986,Cursor,IDE/Desarrollo
4.060443010546419,5.200722913109414,0.6931471805599453,8.551717637941524,4.2626798770413155,0.46373401623214017,Google Chrome,Navegadores
2.302585092994046,5.292466952869861,1.6094379124341003,9.39955506089695,5.6240175061873385,0.921609893351755,Cursor,IDE/Desarrollo
1.791759469228055,0.0,1.9459101490553132,7.606707245790454,0.0,0.0,Cursor,IDE/Desarrollo
1.6094379124341003,0.0,2.3978952727983707,7.70374781483424,0.0,0.0,Cursor,IDE/Desarrollo
3.295836866004329,4.708147864944124,1.6094379124341003,7.502247191162131,0.0,0.0,Google Chrome,Navegadores
4.248495242049359,5.350909816667207,0.0,0.0,0.0,0.0,Google Chrome,Navegadores
3.258096538021482,3.9608766596455345,1.3862943611198906,9.903326539574238,3.784189633918261,1.0554727960074919,Google Chrome,Navegadores
1.3862943611198906,0.0,1.791759469228055,7.752855010968562,3.970291913552122,0.01324522675002064,Cursor,IDE/Desarrollo
0.0,0.0,1.6094379124341003,9.016136499247178,4.653960350157523,0.7387576918119976,‎WhatsApp,Comunicación
0.6931471805599453,0.0,1.6094379124341003,8.643716585279945,5.062595033026967,0.7145824612800104,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,8.645606341488712,3.7612001156935624,0.08004270767353643,Cursor,IDE/Desarrollo
0.0,0.0,1.6094379124341003,8.911088515842863,4.9344739331306915,0.4274440148269396,Cursor,IDE/Desarrollo
2.4849066497880004,4.030576114871955,1.0986122886681096,9.07195761142572,4.394449154672439,0.5108256237659907,Cursor,IDE/Desarrollo
4.1588830833596715,5.318267041855657,0.6931471805599453,7.914777238392896,0.0,0.0,Cursor,IDE/Desarrollo
3.5553480614894135,5.853284269907401,0.0,0.0,3.7376696182833684,0.03278982282299087,Cursor,IDE/Desarrollo
3.9512437185814275,5.646376971468665,1.791759469228055,7.720205820399689,0.0,0.0,Cursor,IDE/Desarrollo
4.110873864173311,5.478748248252842,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
2.772588722239781,5.058345510252332,1.6094379124341003,8.212154245040375,3.5263605246161616,0.17675051174449924,Cursor,IDE/Desarrollo
0.0,0.0,1.3862943611198906,9.273671915008647,5.278114659230518,0.5519675670971659,Cursor,IDE/Desarrollo
3.58351893845611,5.53549530682605,1.0986122886681096,7.995512194036071,0.0,0.0,Cursor,IDE/Desarrollo
1.6094379124341003,5.065922823119641,1.6094379124341003,8.809380599584289,4.477336814478207,0.42090091623800363,Cursor,IDE/Desarrollo
3.044522437723423,4.701146810335577,1.6094379124341003,9.161907194079568,4.68213122712422,0.24425251452444494,Cursor,IDE/Desarrollo
0.0,0.0,1.3862943611198906,8.529007790042522,5.736346465529465,1.048487901485541,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,8.594201145032205,4.969813299576001,0.49469624183610705,Cursor,IDE/Desarrollo
3.4657359027997265,4.771136499755776,1.0986122886681096,8.555375545148097,5.3471075307174685,0.5007752879124893,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,2.0794415416798357,7.8186407621177345,5.5093883366279774,0.7162124534909414,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,10.307071113867035,2.833213344056216,0.876856662628748,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,8.375052655762985,5.736346465529465,1.4512468590572414,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,8.070867546378402,5.209486152841421,1.2744312679744974,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,8.406512623416218,5.209486152841421,0.6997917232786139,Google Chrome,Navegadores
1.791759469228055,3.808586563478684,1.6094379124341003,8.211770683887522,3.58351893845611,0.09227527610917083,‎WhatsApp,Comunicación
3.8501476017100584,5.184383164619507,0.6931471805599453,8.789663651715493,1.0986122886681096,0.0,‎WhatsApp,Comunicación
4.060443010546419,5.567338909261862,1.6094379124341003,7.6709352345863,0.0,0.0,‎WhatsApp,Comunicación
3.7612001156935624,6.252802644220161,0.6931471805599453,7.769815072481399,0.0,0.0,‎WhatsApp,Comunicación
0.6931471805599453,0.0,1.0986122886681096,8.934357155821095,5.293304824724492,0.587786664902119,‎WhatsApp,Comunicación
1.9459101490553132,0.0,2.0794415416798357,7.779839127391032,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
2.772588722239781,3.833701038652676,1.3862943611198906,10.785718183614636,1.6094379124341003,0.0,‎WhatsApp,Comunicación
4.382026634673881,5.280865972934281,1.0986122886681096,7.06354176300902,0.0,0.0,‎WhatsApp,Comunicación
3.828641396489095,5.796311011498649,0.0,0.0,0.0,0.0,‎WhatsApp,Comunicación
3.1354942159291497,6.574499198315763,1.0986122886681096,9.566872439041834,0.0,0.0,‎WhatsApp,Comunicación
1.791759469228055,3.8875253738277458,1.9459101490553132,7.833295105802011,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
0.0,0.0,2.0794415416798357,7.599926983920403,4.007333185232471,0.14265630040152322,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.759214498019892,0.0,0.0,Cursor,IDE/Desarrollo
3.784189633918261,4.887211378549787,1.0986122886681096,8.164451454647958,0.0,0.0,Comet,Navegadores
4.127134385045092,5.19184512203752,0.0,0.0,0.0,0.0,Comet,Navegadores
2.70805020110221,4.762828990856952,1.0986122886681096,9.373751753120493,3.9512437185814275,0.7929925155296614,Google Chrome,Navegadores
2.639057329615259,4.632428609758918,1.6094379124341003,8.103907582755278,2.5649493574615367,0.5227541946312645,‎WhatsApp,Comunicación
2.4849066497880004,5.973139327906799,2.302585092994046,7.802780153561046,4.219507705176107,0.9122827104766164,Google Chrome,Navegadores
1.3862943611198906,0.0,2.0794415416798357,8.179335328591607,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
3.58351893845611,4.9599266241041935,1.3862943611198906,7.243288980078542,4.700480365792417,0.46163537957521894,Cursor,IDE/Desarrollo
1.6094379124341003,0.0,1.9459101490553132,7.873720862939022,5.736346465529465,0.8079628549885267,Cursor,IDE/Desarrollo
4.330733340286331,5.306864072516503,0.0,0.0,0.0,0.0,Comet,Navegadores
3.4011973816621555,5.129878990862678,1.0986122886681096,8.144795287012268,0.0,0.0,Comet,Navegadores
3.6635616461296463,5.000472718498543,1.0986122886681096,9.243236963292764,2.995732273553991,0.22846271279180969,Comet,Navegadores
1.3862943611198906,4.882675651988312,2.1972245773362196,7.60394449452494,3.8918202981106265,0.8458682675776092,Google Chrome,Navegadores
2.70805020110221,6.356894388181688,2.1972245773362196,7.595765956936891,0.0,0.0,Google Chrome,Navegadores
2.0794415416798357,4.718885701228652,2.302585092994046,7.056993914448375,4.6443908991413725,0.7716502420478889,Cursor,IDE/Desarrollo
3.828641396489095,4.657604495836512,1.791759469228055,7.216173366517567,0.0,0.0,Comet,Navegadores
2.5649493574615367,5.29162837839724,1.791759469228055,8.746589155596121,1.6094379124341003,0.0,Comet,Navegadores
